case_id,scenario,target_size,sequence_a_length,sequence_b_length,algorithm,median_time_ms,score,runs,warmup
random_9_n100,random_uniform,100,100,100,Cython,0.7767,51,10,2
homologous_0_n200,homologous_region,200,200,200,Cython,3.103,370,10,2
homologous_1_n200,homologous_region,200,200,200,Cython,3.01695,373,10,2
homologous_2_n200,homologous_region,200,200,200,Cython,2.9958,370,10,2
homologous_3_n200,homologous_region,200,200,200,Cython,3.00505,382,10,2
homologous_4_n200,homologous_region,200,200,200,Cython,2.98215,376,10,2
homologous_5_n200,homologous_region,200,200,200,Cython,3.00695,370,10,2
homologous_6_n200,homologous_region,200,200,200,Cython,2.87105,370,10,2
homologous_7_n200,homologous_region,200,200,200,Cython,2.8786,370,10,2
homologous_8_n200,homologous_region,200,200,200,Cython,2.9182,370,10,2
homologous_9_n200,homologous_region,200,200,200,Cython,2.87855,375,10,2
indel_0_n200,indel_disruption,200,200,225,Cython,3.20525,350,10,2
indel_1_n200,indel_disruption,200,200,175,Cython,2.40335,297,10,2
indel_2_n200,indel_disruption,200,200,225,Cython,3.1223,350,10,2
indel_3_n200,indel_disruption,200,200,175,Cython,2.40985,297,10,2
indel_4_n200,indel_disruption,200,200,225,Cython,3.05745,350,10,2
indel_5_n200,indel_disruption,200,200,175,Cython,2.393,297,10,2
indel_6_n200,indel_disruption,200,200,225,Cython,3.0576,350,10,2
indel_7_n200,indel_disruption,200,200,175,Cython,2.3835,297,10,2
indel_8_n200,indel_disruption,200,200,225,Cython,3.0707,350,10,2
indel_9_n200,indel_disruption,200,200,175,Cython,2.40915,297,10,2
motif_0_n200,conserved_motif,200,200,200,Cython,2.72665,130,10,2
motif_1_n200,conserved_motif,200,200,200,Cython,2.70835,119,10,2
motif_2_n200,conserved_motif,200,200,200,Cython,2.7222,90,10,2
motif_3_n200,conserved_motif,200,200,200,Cython,2.72985,123,10,2
motif_4_n200,conserved_motif,200,200,200,Cython,2.7053,120,10,2
motif_5_n200,conserved_motif,200,200,200,Cython,2.7185,114,10,2
motif_6_n200,conserved_motif,200,200,200,Cython,2.7131,121,10,2
motif_7_n200,conserved_motif,200,200,200,Cython,2.61555,129,10,2
motif_8_n200,conserved_motif,200,200,200,Cython,2.64485,98,10,2
motif_9_n200,conserved_motif,200,200,200,Cython,2.63035,122,10,2
contained_0_n200,contained_fragment,200,100,216,Cython,1.43795,200,10,2
contained_1_n200,contained_fragment,200,100,216,Cython,1.43785,200,10,2
contained_2_n200,contained_fragment,200,100,216,Cython,1.4911,200,10,2
contained_3_n200,contained_fragment,200,100,216,Cython,1.4685,200,10,2
contained_4_n200,contained_fragment,200,100,216,Cython,1.46595,200,10,2
contained_5_n200,contained_fragment,200,100,216,Cython,1.4663,200,10,2
contained_6_n200,contained_fragment,200,100,216,Cython,1.46075,200,10,2
contained_7_n200,contained_fragment,200,100,216,Cython,1.4777,200,10,2
contained_8_n200,contained_fragment,200,100,216,Cython,1.5181,200,10,2
contained_9_n200,contained_fragment,200,100,216,Cython,1.4579,200,10,2
random_0_n200,random_uniform,200,200,200,Cython,2.7117,84,10,2
random_1_n200,random_uniform,200,200,200,Cython,2.7192,86,10,2
random_2_n200,random_uniform,200,200,200,Cython,2.7102,88,10,2
random_3_n200,random_uniform,200,200,200,Cython,2.7266,82,10,2
random_4_n200,random_uniform,200,200,200,Cython,2.71335,95,10,2
random_5_n200,random_uniform,200,200,200,Cython,2.6894,83,10,2
random_6_n200,random_uniform,200,200,200,Cython,2.71765,95,10,2
random_7_n200,random_uniform,200,200,200,Cython,2.71645,100,10,2
random_8_n200,random_uniform,200,200,200,Cython,2.6954,99,10,2
random_9_n200,random_uniform,200,200,200,Cython,2.7106,85,10,2
homologous_0_n500,homologous_region,500,500,500,Cython,18.6257,934,10,2
homologous_1_n500,homologous_region,500,500,500,Cython,18.3673,925,10,2
homologous_2_n500,homologous_region,500,500,500,Cython,17.4955,931,10,2
homologous_3_n500,homologous_region,500,500,500,Cython,17.4629,925,10,2
homologous_4_n500,homologous_region,500,500,500,Cython,16.9811,925,10,2
homologous_5_n500,homologous_region,500,500,500,Cython,17.43745,925,10,2
homologous_6_n500,homologous_region,500,500,500,Cython,16.82535,925,10,2
homologous_7_n500,homologous_region,500,500,500,Cython,16.6748,925,10,2
homologous_8_n500,homologous_region,500,500,500,Cython,16.77,925,10,2
homologous_9_n500,homologous_region,500,500,500,Cython,18.9942,928,10,2
indel_0_n500,indel_disruption,500,500,562,Cython,21.0955,876,10,2
indel_1_n500,indel_disruption,500,500,438,Cython,16.93385,749,10,2
indel_2_n500,indel_disruption,500,500,562,Cython,21.13735,876,10,2
indel_3_n500,indel_disruption,500,500,438,Cython,15.81595,749,10,2
indel_4_n500,indel_disruption,500,500,562,Cython,20.12915,876,10,2
indel_5_n500,indel_disruption,500,500,438,Cython,16.0011,749,10,2
indel_6_n500,indel_disruption,500,500,562,Cython,19.20355,876,10,2
indel_7_n500,indel_disruption,500,500,438,Cython,14.7845,749,10,2
indel_8_n500,indel_disruption,500,500,562,Cython,19.2457,876,10,2
indel_9_n500,indel_disruption,500,500,438,Cython,15.2071,749,10,2
motif_0_n500,conserved_motif,500,500,500,Cython,14.4765,262,10,2
motif_1_n500,conserved_motif,500,500,500,Cython,15.18005,355,10,2
motif_2_n500,conserved_motif,500,500,500,Cython,14.59775,295,10,2
motif_3_n500,conserved_motif,500,500,500,Cython,15.25675,329,10,2
motif_4_n500,conserved_motif,500,500,500,Cython,14.52675,289,10,2
motif_5_n500,conserved_motif,500,500,500,Cython,14.87585,271,10,2
motif_6_n500,conserved_motif,500,500,500,Cython,14.71295,308,10,2
motif_7_n500,conserved_motif,500,500,500,Cython,14.46205,207,10,2
motif_8_n500,conserved_motif,500,500,500,Cython,14.4246,263,10,2
motif_9_n500,conserved_motif,500,500,500,Cython,14.4663,288,10,2
contained_0_n500,contained_fragment,500,250,541,Cython,8.2578,500,10,2
contained_1_n500,contained_fragment,500,250,541,Cython,8.45175,500,10,2
contained_2_n500,contained_fragment,500,250,541,Cython,8.61185,500,10,2
contained_3_n500,contained_fragment,500,250,541,Cython,8.59405,500,10,2
contained_4_n500,contained_fragment,500,250,541,Cython,8.51315,500,10,2
contained_5_n500,contained_fragment,500,250,541,Cython,8.5053,500,10,2
contained_6_n500,contained_fragment,500,250,541,Cython,8.53005,500,10,2
contained_7_n500,contained_fragment,500,250,541,Cython,8.54745,500,10,2
contained_8_n500,contained_fragment,500,250,541,Cython,8.5266,500,10,2
contained_9_n500,contained_fragment,500,250,541,Cython,8.5028,500,10,2
random_0_n500,random_uniform,500,500,500,Cython,14.49155,246,10,2
random_1_n500,random_uniform,500,500,500,Cython,14.4014,200,10,2
random_2_n500,random_uniform,500,500,500,Cython,14.94785,228,10,2
random_3_n500,random_uniform,500,500,500,Cython,14.9052,202,10,2
random_4_n500,random_uniform,500,500,500,Cython,14.88005,224,10,2
random_5_n500,random_uniform,500,500,500,Cython,14.90895,234,10,2
random_6_n500,random_uniform,500,500,500,Cython,14.8875,202,10,2
random_7_n500,random_uniform,500,500,500,Cython,14.8971,226,10,2
random_8_n500,random_uniform,500,500,500,Cython,14.484,220,10,2
random_9_n500,random_uniform,500,500,500,Cython,14.4998,205,10,2
homologous_0_n800,homologous_region,800,800,800,Cython,44.9987,1484,10,2
homologous_1_n800,homologous_region,800,800,800,Cython,45.2643,1486,10,2
homologous_2_n800,homologous_region,800,800,800,Cython,45.3036,1492,10,2
homologous_3_n800,homologous_region,800,800,800,Cython,47.6453,1481,10,2
homologous_4_n800,homologous_region,800,800,800,Cython,45.0744,1483,10,2
homologous_5_n800,homologous_region,800,800,800,Cython,43.80825,1486,10,2
homologous_6_n800,homologous_region,800,800,800,Cython,46.86785,1486,10,2
homologous_7_n800,homologous_region,800,800,800,Cython,46.31885,1483,10,2
homologous_8_n800,homologous_region,800,800,800,Cython,45.37005,1480,10,2
homologous_9_n800,homologous_region,800,800,800,Cython,45.90795,1487,10,2
indel_0_n800,indel_disruption,800,800,900,Cython,49.9296,1400,10,2
indel_1_n800,indel_disruption,800,800,700,Cython,39.9794,1197,10,2
indel_2_n800,indel_disruption,800,800,900,Cython,51.31,1400,10,2
indel_3_n800,indel_disruption,800,800,700,Cython,39.64405,1200,10,2
indel_4_n800,indel_disruption,800,800,900,Cython,51.05985,1400,10,2
indel_5_n800,indel_disruption,800,800,700,Cython,39.38495,1197,10,2
indel_6_n800,indel_disruption,800,800,900,Cython,53.8869,1400,10,2
indel_7_n800,indel_disruption,800,800,700,Cython,39.05595,1197,10,2
indel_8_n800,indel_disruption,800,800,900,Cython,50.6705,1400,10,2
indel_9_n800,indel_disruption,800,800,700,Cython,39.6975,1197,10,2
motif_0_n800,conserved_motif,800,800,800,Cython,39.845,376,10,2
motif_1_n800,conserved_motif,800,800,800,Cython,37.85935,365,10,2
motif_2_n800,conserved_motif,800,800,800,Cython,41.55065,556,10,2
motif_3_n800,conserved_motif,800,800,800,Cython,40.40435,504,10,2
motif_4_n800,conserved_motif,800,800,800,Cython,41.4115,544,10,2
motif_5_n800,conserved_motif,800,800,800,Cython,39.83425,516,10,2
motif_6_n800,conserved_motif,800,800,800,Cython,40.14015,476,10,2
motif_7_n800,conserved_motif,800,800,800,Cython,41.7494,537,10,2
motif_8_n800,conserved_motif,800,800,800,Cython,41.5444,512,10,2
motif_9_n800,conserved_motif,800,800,800,Cython,38.6039,398,10,2
contained_0_n800,contained_fragment,800,400,866,Cython,22.04675,800,10,2
contained_1_n800,contained_fragment,800,400,866,Cython,22.0922,800,10,2
contained_2_n800,contained_fragment,800,400,866,Cython,22.0445,800,10,2
contained_3_n800,contained_fragment,800,400,866,Cython,22.0399,800,10,2
contained_4_n800,contained_fragment,800,400,866,Cython,21.95435,800,10,2
contained_5_n800,contained_fragment,800,400,866,Cython,21.97645,800,10,2
contained_6_n800,contained_fragment,800,400,866,Cython,21.4539,800,10,2
contained_7_n800,contained_fragment,800,400,866,Cython,21.9998,800,10,2
contained_8_n800,contained_fragment,800,400,866,Cython,22.02465,800,10,2
contained_9_n800,contained_fragment,800,400,866,Cython,21.9344,800,10,2
random_0_n800,random_uniform,800,800,800,Cython,38.5721,343,10,2
random_1_n800,random_uniform,800,800,800,Cython,38.6398,343,10,2
random_2_n800,random_uniform,800,800,800,Cython,39.51045,381,10,2
random_3_n800,random_uniform,800,800,800,Cython,38.6358,366,10,2
random_4_n800,random_uniform,800,800,800,Cython,38.45565,359,10,2
random_5_n800,random_uniform,800,800,800,Cython,38.40895,348,10,2
random_6_n800,random_uniform,800,800,800,Cython,38.43195,349,10,2
random_7_n800,random_uniform,800,800,800,Cython,37.0234,352,10,2
random_8_n800,random_uniform,800,800,800,Cython,38.0673,335,10,2
random_9_n800,random_uniform,800,800,800,Cython,40.157,377,10,2
homologous_0_n1000,homologous_region,1000,1000,1000,Cython,70.83995,1865,10,2
homologous_1_n1000,homologous_region,1000,1000,1000,Cython,72.3024,1853,10,2
homologous_2_n1000,homologous_region,1000,1000,1000,Cython,72.45885,1850,10,2
homologous_3_n1000,homologous_region,1000,1000,1000,Cython,71.85005,1853,10,2
homologous_4_n1000,homologous_region,1000,1000,1000,Cython,72.02445,1850,10,2
homologous_5_n1000,homologous_region,1000,1000,1000,Cython,73.3044,1862,10,2
homologous_6_n1000,homologous_region,1000,1000,1000,Cython,71.87295,1850,10,2
homologous_7_n1000,homologous_region,1000,1000,1000,Cython,72.0448,1856,10,2
homologous_8_n1000,homologous_region,1000,1000,1000,Cython,71.0412,1850,10,2
homologous_9_n1000,homologous_region,1000,1000,1000,Cython,72.0259,1850,10,2
indel_0_n1000,indel_disruption,1000,1000,1125,Cython,80.40245,1750,10,2
indel_1_n1000,indel_disruption,1000,1000,875,Cython,62.0724,1497,10,2
indel_2_n1000,indel_disruption,1000,1000,1125,Cython,81.60795,1750,10,2
indel_3_n1000,indel_disruption,1000,1000,875,Cython,61.83835,1497,10,2
indel_4_n1000,indel_disruption,1000,1000,1125,Cython,81.5826,1750,10,2
indel_5_n1000,indel_disruption,1000,1000,875,Cython,62.3121,1497,10,2
indel_6_n1000,indel_disruption,1000,1000,1125,Cython,81.09565,1750,10,2
indel_7_n1000,indel_disruption,1000,1000,875,Cython,61.7927,1497,10,2
indel_8_n1000,indel_disruption,1000,1000,1125,Cython,81.4915,1750,10,2
indel_9_n1000,indel_disruption,1000,1000,875,Cython,61.78845,1500,10,2
motif_0_n1000,conserved_motif,1000,1000,1000,Cython,63.5451,592,10,2
motif_1_n1000,conserved_motif,1000,1000,1000,Cython,66.2298,466,10,2
motif_2_n1000,conserved_motif,1000,1000,1000,Cython,64.6208,516,10,2
motif_3_n1000,conserved_motif,1000,1000,1000,Cython,67.7731,577,10,2
motif_4_n1000,conserved_motif,1000,1000,1000,Cython,64.96505,558,10,2
motif_5_n1000,conserved_motif,1000,1000,1000,Cython,68.07085,616,10,2
motif_6_n1000,conserved_motif,1000,1000,1000,Cython,64.718,656,10,2
motif_7_n1000,conserved_motif,1000,1000,1000,Cython,66.4401,496,10,2
motif_8_n1000,conserved_motif,1000,1000,1000,Cython,64.56145,608,10,2
motif_9_n1000,conserved_motif,1000,1000,1000,Cython,65.71575,554,10,2
contained_0_n1000,contained_fragment,1000,500,1083,Cython,38.4039,1000,10,2
contained_1_n1000,contained_fragment,1000,500,1083,Cython,36.16075,1000,10,2
contained_2_n1000,contained_fragment,1000,500,1083,Cython,35.95675,1000,10,2
contained_3_n1000,contained_fragment,1000,500,1083,Cython,34.99505,1000,10,2
contained_4_n1000,contained_fragment,1000,500,1083,Cython,37.68945,1000,10,2
contained_5_n1000,contained_fragment,1000,500,1083,Cython,38.0544,1000,10,2
contained_6_n1000,contained_fragment,1000,500,1083,Cython,35.8129,1000,10,2
contained_7_n1000,contained_fragment,1000,500,1083,Cython,34.8946,1000,10,2
contained_8_n1000,contained_fragment,1000,500,1083,Cython,34.86765,1000,10,2
contained_9_n1000,contained_fragment,1000,500,1083,Cython,35.2562,1000,10,2
random_0_n1000,random_uniform,1000,1000,1000,Cython,63.4494,444,10,2
random_1_n1000,random_uniform,1000,1000,1000,Cython,62.4988,428,10,2
random_2_n1000,random_uniform,1000,1000,1000,Cython,64.86315,436,10,2
random_3_n1000,random_uniform,1000,1000,1000,Cython,64.6248,434,10,2
random_4_n1000,random_uniform,1000,1000,1000,Cython,62.18905,431,10,2
random_5_n1000,random_uniform,1000,1000,1000,Cython,85.0948,455,10,2
random_6_n1000,random_uniform,1000,1000,1000,Cython,77.2817,451,10,2
random_7_n1000,random_uniform,1000,1000,1000,Cython,67.8972,427,10,2
random_8_n1000,random_uniform,1000,1000,1000,Cython,67.9191,456,10,2
random_9_n1000,random_uniform,1000,1000,1000,Cython,64.5677,449,10,2
homologous_0_n2000,homologous_region,2000,2000,2000,Cython,311.7702,3715,10,2
homologous_1_n2000,homologous_region,2000,2000,2000,Cython,315.48065,3730,10,2
homologous_2_n2000,homologous_region,2000,2000,2000,Cython,312.0896,3706,10,2
homologous_3_n2000,homologous_region,2000,2000,2000,Cython,309.8676,3710,10,2
homologous_4_n2000,homologous_region,2000,2000,2000,Cython,313.3286,3709,10,2
homologous_5_n2000,homologous_region,2000,2000,2000,Cython,318.62015,3709,10,2
homologous_6_n2000,homologous_region,2000,2000,2000,Cython,316.77965,3709,10,2
homologous_7_n2000,homologous_region,2000,2000,2000,Cython,321.18255,3704,10,2
homologous_8_n2000,homologous_region,2000,2000,2000,Cython,325.9315,3715,10,2
homologous_9_n2000,homologous_region,2000,2000,2000,Cython,316.0935,3712,10,2
indel_0_n2000,indel_disruption,2000,2000,2250,Cython,362.0203,3500,10,2
indel_1_n2000,indel_disruption,2000,2000,1750,Cython,275.35205,2997,10,2
indel_2_n2000,indel_disruption,2000,2000,2250,Cython,363.38155,3500,10,2
indel_3_n2000,indel_disruption,2000,2000,1750,Cython,271.48945,2997,10,2
indel_4_n2000,indel_disruption,2000,2000,2250,Cython,360.6058,3500,10,2
indel_5_n2000,indel_disruption,2000,2000,1750,Cython,276.5153,2997,10,2
indel_6_n2000,indel_disruption,2000,2000,2250,Cython,362.27985,3500,10,2
indel_7_n2000,indel_disruption,2000,2000,1750,Cython,274.979,2997,10,2
indel_8_n2000,indel_disruption,2000,2000,2250,Cython,398.01955,3500,10,2
indel_9_n2000,indel_disruption,2000,2000,1750,Cython,276.6546,3000,10,2
motif_0_n2000,conserved_motif,2000,2000,2000,Cython,309.7635,1240,10,2
motif_1_n2000,conserved_motif,2000,2000,2000,Cython,312.79875,1200,10,2
motif_2_n2000,conserved_motif,2000,2000,2000,Cython,306.05865,1325,10,2
motif_3_n2000,conserved_motif,2000,2000,2000,Cython,304.7112,1231,10,2
motif_4_n2000,conserved_motif,2000,2000,2000,Cython,315.7286,897,10,2
motif_5_n2000,conserved_motif,2000,2000,2000,Cython,310.37435,1390,10,2
motif_6_n2000,conserved_motif,2000,2000,2000,Cython,309.19925,865,10,2
motif_7_n2000,conserved_motif,2000,2000,2000,Cython,305.4207,1376,10,2
motif_8_n2000,conserved_motif,2000,2000,2000,Cython,309.3016,1309,10,2
motif_9_n2000,conserved_motif,2000,2000,2000,Cython,305.857,1358,10,2
contained_0_n2000,contained_fragment,2000,1000,2166,Cython,151.6011,2000,10,2
contained_1_n2000,contained_fragment,2000,1000,2166,Cython,152.64785,2000,10,2
contained_2_n2000,contained_fragment,2000,1000,2166,Cython,156.00435,2000,10,2
contained_3_n2000,contained_fragment,2000,1000,2166,Cython,152.5069,2000,10,2
contained_4_n2000,contained_fragment,2000,1000,2166,Cython,153.00685,2000,10,2
contained_5_n2000,contained_fragment,2000,1000,2166,Cython,163.346,2000,10,2
contained_6_n2000,contained_fragment,2000,1000,2166,Cython,151.99115,2000,10,2
contained_7_n2000,contained_fragment,2000,1000,2166,Cython,155.6192,2000,10,2
contained_8_n2000,contained_fragment,2000,1000,2166,Cython,153.76195,2000,10,2
contained_9_n2000,contained_fragment,2000,1000,2166,Cython,153.38725,2000,10,2
random_0_n2000,random_uniform,2000,2000,2000,Cython,305.42045,918,10,2
random_1_n2000,random_uniform,2000,2000,2000,Cython,308.379,900,10,2
random_2_n2000,random_uniform,2000,2000,2000,Cython,302.19145,882,10,2
random_3_n2000,random_uniform,2000,2000,2000,Cython,305.7344,942,10,2
random_4_n2000,random_uniform,2000,2000,2000,Cython,307.1038,882,10,2
random_5_n2000,random_uniform,2000,2000,2000,Cython,305.49065,871,10,2
random_6_n2000,random_uniform,2000,2000,2000,Cython,303.8992,872,10,2
random_7_n2000,random_uniform,2000,2000,2000,Cython,305.4369,889,10,2
random_8_n2000,random_uniform,2000,2000,2000,Cython,307.93515,893,10,2
random_9_n2000,random_uniform,2000,2000,2000,Cython,306.3571,869,10,2
homologous_0_n5000,homologous_region,5000,5000,5000,Cython,2215.07485,9268,10,2
homologous_1_n5000,homologous_region,5000,5000,5000,Cython,2205.7829,9280,10,2
homologous_2_n5000,homologous_region,5000,5000,5000,Cython,2208.98815,9271,10,2
homologous_3_n5000,homologous_region,5000,5000,5000,Cython,2211.9419,9307,10,2
homologous_4_n5000,homologous_region,5000,5000,5000,Cython,2222.2473,9277,10,2
homologous_5_n5000,homologous_region,5000,5000,5000,Cython,2239.71955,9277,10,2
homologous_6_n5000,homologous_region,5000,5000,5000,Cython,2210.3414,9274,10,2
homologous_7_n5000,homologous_region,5000,5000,5000,Cython,2209.34135,9268,10,2
homologous_8_n5000,homologous_region,5000,5000,5000,Cython,2207.48885,9266,10,2
homologous_9_n5000,homologous_region,5000,5000,5000,Cython,2219.03515,9268,10,2
indel_0_n5000,indel_disruption,5000,5000,5625,Cython,2489.64855,8750,10,2
indel_1_n5000,indel_disruption,5000,5000,4375,Cython,1924.8076,7497,10,2
indel_2_n5000,indel_disruption,5000,5000,5625,Cython,2522.76945,8750,10,2
indel_3_n5000,indel_disruption,5000,5000,4375,Cython,1929.04205,7500,10,2
indel_4_n5000,indel_disruption,5000,5000,5625,Cython,2497.403,8750,10,2
indel_5_n5000,indel_disruption,5000,5000,4375,Cython,1920.0976,7497,10,2
indel_6_n5000,indel_disruption,5000,5000,5625,Cython,2533.45955,8750,10,2
indel_7_n5000,indel_disruption,5000,5000,4375,Cython,1918.20445,7497,10,2
indel_8_n5000,indel_disruption,5000,5000,5625,Cython,2505.77815,8750,10,2
indel_9_n5000,indel_disruption,5000,5000,4375,Cython,1925.6808,7497,10,2
motif_0_n5000,conserved_motif,5000,5000,5000,Cython,2205.15285,2492,10,2
motif_1_n5000,conserved_motif,5000,5000,5000,Cython,2194.27645,3199,10,2
motif_2_n5000,conserved_motif,5000,5000,5000,Cython,2209.94385,3386,10,2
motif_3_n5000,conserved_motif,5000,5000,5000,Cython,2217.12085,2085,10,2
motif_4_n5000,conserved_motif,5000,5000,5000,Cython,2213.5155,3438,10,2
motif_5_n5000,conserved_motif,5000,5000,5000,Cython,2193.8423,2194,10,2
motif_6_n5000,conserved_motif,5000,5000,5000,Cython,2198.80925,2127,10,2
motif_7_n5000,conserved_motif,5000,5000,5000,Cython,2205.8204,2633,10,2
motif_8_n5000,conserved_motif,5000,5000,5000,Cython,2188.1099,3340,10,2
motif_9_n5000,conserved_motif,5000,5000,5000,Cython,2191.84705,2758,10,2
contained_0_n5000,contained_fragment,5000,2500,5416,Cython,1144.29595,5000,10,2
contained_1_n5000,contained_fragment,5000,2500,5416,Cython,1143.53955,5000,10,2
contained_2_n5000,contained_fragment,5000,2500,5416,Cython,1146.8497,5000,10,2
contained_3_n5000,contained_fragment,5000,2500,5416,Cython,1142.90775,5000,10,2
contained_4_n5000,contained_fragment,5000,2500,5416,Cython,1142.8667,5000,10,2
contained_5_n5000,contained_fragment,5000,2500,5416,Cython,1149.4641,5000,10,2
contained_6_n5000,contained_fragment,5000,2500,5416,Cython,1155.95975,5000,10,2
contained_7_n5000,contained_fragment,5000,2500,5416,Cython,1145.15215,5000,10,2
contained_8_n5000,contained_fragment,5000,2500,5416,Cython,1142.4676,5000,10,2
contained_9_n5000,contained_fragment,5000,2500,5416,Cython,1144.4534,5000,10,2
random_0_n5000,random_uniform,5000,5000,5000,Cython,2245.7354,2221,10,2
random_1_n5000,random_uniform,5000,5000,5000,Cython,2253.6773,2246,10,2
random_2_n5000,random_uniform,5000,5000,5000,Cython,2227.799,2310,10,2
random_3_n5000,random_uniform,5000,5000,5000,Cython,2251.62205,2249,10,2
random_4_n5000,random_uniform,5000,5000,5000,Cython,2243.05475,2208,10,2
random_5_n5000,random_uniform,5000,5000,5000,Cython,2242.83255,2232,10,2
random_6_n5000,random_uniform,5000,5000,5000,Cython,2246.0371,2217,10,2
random_7_n5000,random_uniform,5000,5000,5000,Cython,2248.96995,2220,10,2
random_8_n5000,random_uniform,5000,5000,5000,Cython,2245.43975,2199,10,2
random_9_n5000,random_uniform,5000,5000,5000,Cython,2232.9374,2216,10,2
homologous_0_n8000,homologous_region,8000,8000,8000,Cython,5980.91335,14836,10,2
homologous_1_n8000,homologous_region,8000,8000,8000,Cython,5963.04605,14830,10,2
homologous_2_n8000,homologous_region,8000,8000,8000,Cython,5970.17735,14839,10,2
homologous_3_n8000,homologous_region,8000,8000,8000,Cython,5971.2992,14837,10,2
homologous_4_n8000,homologous_region,8000,8000,8000,Cython,6008.3611,14863,10,2
homologous_5_n8000,homologous_region,8000,8000,8000,Cython,6000.98885,14848,10,2
homologous_6_n8000,homologous_region,8000,8000,8000,Cython,5952.95635,14863,10,2
homologous_7_n8000,homologous_region,8000,8000,8000,Cython,5974.20945,14869,10,2
homologous_8_n8000,homologous_region,8000,8000,8000,Cython,6024.83185,14863,10,2
homologous_9_n8000,homologous_region,8000,8000,8000,Cython,6062.96355,14854,10,2
indel_0_n8000,indel_disruption,8000,8000,9000,Cython,6736.86265,14000,10,2
indel_1_n8000,indel_disruption,8000,8000,7000,Cython,5198.1125,11997,10,2
indel_2_n8000,indel_disruption,8000,8000,9000,Cython,6633.48695,14000,10,2
indel_3_n8000,indel_disruption,8000,8000,7000,Cython,5171.8489,11997,10,2
indel_4_n8000,indel_disruption,8000,8000,9000,Cython,6573.4472,14000,10,2
indel_5_n8000,indel_disruption,8000,8000,7000,Cython,5138.20055,11997,10,2
indel_6_n8000,indel_disruption,8000,8000,9000,Cython,6623.6966,14000,10,2
indel_7_n8000,indel_disruption,8000,8000,7000,Cython,5103.77335,11997,10,2
indel_8_n8000,indel_disruption,8000,8000,9000,Cython,6652.0921,14000,10,2
indel_9_n8000,indel_disruption,8000,8000,7000,Cython,6601.6726,11997,10,2
motif_0_n8000,conserved_motif,8000,8000,8000,Cython,8600.8264,5577,10,2
motif_1_n8000,conserved_motif,8000,8000,8000,Cython,5954.072,4461,10,2
motif_2_n8000,conserved_motif,8000,8000,8000,Cython,5893.35605,4127,10,2
motif_3_n8000,conserved_motif,8000,8000,8000,Cython,5859.7211,3912,10,2
motif_4_n8000,conserved_motif,8000,8000,8000,Cython,5886.14465,5240,10,2
motif_5_n8000,conserved_motif,8000,8000,8000,Cython,5915.3562,4140,10,2
motif_6_n8000,conserved_motif,8000,8000,8000,Cython,5861.1622,5654,10,2
motif_7_n8000,conserved_motif,8000,8000,8000,Cython,5866.5391,4919,10,2
motif_8_n8000,conserved_motif,8000,8000,8000,Cython,5854.70515,4108,10,2
motif_9_n8000,conserved_motif,8000,8000,8000,Cython,5925.17715,4124,10,2
contained_0_n8000,contained_fragment,8000,4000,8666,Cython,3094.91035,8000,10,2
contained_1_n8000,contained_fragment,8000,4000,8666,Cython,3044.35585,8000,10,2
contained_2_n8000,contained_fragment,8000,4000,8666,Cython,3048.22115,8000,10,2
contained_3_n8000,contained_fragment,8000,4000,8666,Cython,3116.9671,8000,10,2
contained_4_n8000,contained_fragment,8000,4000,8666,Cython,3093.02635,8000,10,2
contained_5_n8000,contained_fragment,8000,4000,8666,Cython,3113.75215,8000,10,2
contained_6_n8000,contained_fragment,8000,4000,8666,Cython,3063.2151,8000,10,2
contained_7_n8000,contained_fragment,8000,4000,8666,Cython,3074.00675,8000,10,2
contained_8_n8000,contained_fragment,8000,4000,8666,Cython,3102.6727,8000,10,2
contained_9_n8000,contained_fragment,8000,4000,8666,Cython,3089.1197,8000,10,2
random_0_n8000,random_uniform,8000,8000,8000,Cython,5831.8609,3591,10,2
random_1_n8000,random_uniform,8000,8000,8000,Cython,5852.57315,3619,10,2
random_2_n8000,random_uniform,8000,8000,8000,Cython,5923.8229,3569,10,2
random_3_n8000,random_uniform,8000,8000,8000,Cython,5842.89095,3514,10,2
random_4_n8000,random_uniform,8000,8000,8000,Cython,5844.73435,3570,10,2
random_5_n8000,random_uniform,8000,8000,8000,Cython,5884.9138,3612,10,2
random_6_n8000,random_uniform,8000,8000,8000,Cython,5849.4608,3561,10,2
random_7_n8000,random_uniform,8000,8000,8000,Cython,5882.45525,3557,10,2
random_8_n8000,random_uniform,8000,8000,8000,Cython,5827.1796,3605,10,2
random_9_n8000,random_uniform,8000,8000,8000,Cython,5887.6122,3606,10,2
homologous_0_n10000,homologous_region,10000,10000,10000,Cython,9182.7378,18533,10,2
homologous_1_n10000,homologous_region,10000,10000,10000,Cython,9243.087,18557,10,2
homologous_2_n10000,homologous_region,10000,10000,10000,Cython,9205.67015,18566,10,2
homologous_3_n10000,homologous_region,10000,10000,10000,Cython,9225.1783,18533,10,2
homologous_4_n10000,homologous_region,10000,10000,10000,Cython,9334.46855,18593,10,2
homologous_5_n10000,homologous_region,10000,10000,10000,Cython,9247.52845,18557,10,2
homologous_6_n10000,homologous_region,10000,10000,10000,Cython,9134.8438,18575,10,2
homologous_7_n10000,homologous_region,10000,10000,10000,Cython,9245.65515,18533,10,2
homologous_8_n10000,homologous_region,10000,10000,10000,Cython,9203.4301,18560,10,2
