case_id,scenario,target_size,algorithm,run_index,is_warmup,time_ms
motif_0_n2000,conserved_motif,2000,CPython JIT,0,True,676.6395
motif_0_n2000,conserved_motif,2000,CPython JIT,1,True,693.0599
motif_0_n2000,conserved_motif,2000,CPython JIT,2,False,687.6031
motif_0_n2000,conserved_motif,2000,CPython JIT,3,False,685.356
motif_0_n2000,conserved_motif,2000,CPython JIT,4,False,687.3163
motif_0_n2000,conserved_motif,2000,CPython JIT,5,False,693.0614
motif_0_n2000,conserved_motif,2000,CPython JIT,6,False,706.7986
motif_0_n2000,conserved_motif,2000,CPython JIT,7,False,688.9888
motif_0_n2000,conserved_motif,2000,CPython JIT,8,False,703.8949
motif_0_n2000,conserved_motif,2000,CPython JIT,9,False,732.4632
motif_0_n2000,conserved_motif,2000,CPython JIT,10,False,698.1053
motif_0_n2000,conserved_motif,2000,CPython JIT,11,False,697.43
motif_1_n2000,conserved_motif,2000,CPython JIT,0,True,708.9917
motif_1_n2000,conserved_motif,2000,CPython JIT,1,True,701.2862
motif_1_n2000,conserved_motif,2000,CPython JIT,2,False,700.5043
motif_1_n2000,conserved_motif,2000,CPython JIT,3,False,688.1194
motif_1_n2000,conserved_motif,2000,CPython JIT,4,False,693.9861
motif_1_n2000,conserved_motif,2000,CPython JIT,5,False,697.7746
motif_1_n2000,conserved_motif,2000,CPython JIT,6,False,693.5999
motif_1_n2000,conserved_motif,2000,CPython JIT,7,False,724.3004
motif_1_n2000,conserved_motif,2000,CPython JIT,8,False,715.7501
motif_1_n2000,conserved_motif,2000,CPython JIT,9,False,696.4158
motif_1_n2000,conserved_motif,2000,CPython JIT,10,False,689.6579
motif_1_n2000,conserved_motif,2000,CPython JIT,11,False,695.6407
motif_2_n2000,conserved_motif,2000,CPython JIT,0,True,727.9861
motif_2_n2000,conserved_motif,2000,CPython JIT,1,True,709.1323
motif_2_n2000,conserved_motif,2000,CPython JIT,2,False,700.9131
motif_2_n2000,conserved_motif,2000,CPython JIT,3,False,684.157
motif_2_n2000,conserved_motif,2000,CPython JIT,4,False,681.2902
motif_2_n2000,conserved_motif,2000,CPython JIT,5,False,705.6011
motif_2_n2000,conserved_motif,2000,CPython JIT,6,False,705.8961
motif_2_n2000,conserved_motif,2000,CPython JIT,7,False,691.5345
motif_2_n2000,conserved_motif,2000,CPython JIT,8,False,682.9306
motif_2_n2000,conserved_motif,2000,CPython JIT,9,False,696.8861
motif_2_n2000,conserved_motif,2000,CPython JIT,10,False,694.0553
motif_2_n2000,conserved_motif,2000,CPython JIT,11,False,699.2251
motif_3_n2000,conserved_motif,2000,CPython JIT,0,True,679.6698
motif_3_n2000,conserved_motif,2000,CPython JIT,1,True,687.5326
motif_3_n2000,conserved_motif,2000,CPython JIT,2,False,696.7025
motif_3_n2000,conserved_motif,2000,CPython JIT,3,False,703.5679
motif_3_n2000,conserved_motif,2000,CPython JIT,4,False,699.6923
motif_3_n2000,conserved_motif,2000,CPython JIT,5,False,728.628
motif_3_n2000,conserved_motif,2000,CPython JIT,6,False,776.2146
motif_3_n2000,conserved_motif,2000,CPython JIT,7,False,709.9161
motif_3_n2000,conserved_motif,2000,CPython JIT,8,False,732.397
motif_3_n2000,conserved_motif,2000,CPython JIT,9,False,707.6456
motif_3_n2000,conserved_motif,2000,CPython JIT,10,False,686.9073
motif_3_n2000,conserved_motif,2000,CPython JIT,11,False,691.2755
motif_4_n2000,conserved_motif,2000,CPython JIT,0,True,703.6377
motif_4_n2000,conserved_motif,2000,CPython JIT,1,True,710.4351
motif_4_n2000,conserved_motif,2000,CPython JIT,2,False,705.2238
motif_4_n2000,conserved_motif,2000,CPython JIT,3,False,718.4253
motif_4_n2000,conserved_motif,2000,CPython JIT,4,False,717.4947
motif_4_n2000,conserved_motif,2000,CPython JIT,5,False,714.9423
motif_4_n2000,conserved_motif,2000,CPython JIT,6,False,719.9267
motif_4_n2000,conserved_motif,2000,CPython JIT,7,False,727.1656
motif_4_n2000,conserved_motif,2000,CPython JIT,8,False,686.7718
motif_4_n2000,conserved_motif,2000,CPython JIT,9,False,684.7666
motif_4_n2000,conserved_motif,2000,CPython JIT,10,False,689.3674
motif_4_n2000,conserved_motif,2000,CPython JIT,11,False,705.7729
motif_5_n2000,conserved_motif,2000,CPython JIT,0,True,705.7771
motif_5_n2000,conserved_motif,2000,CPython JIT,1,True,704.7067
motif_5_n2000,conserved_motif,2000,CPython JIT,2,False,689.3061
motif_5_n2000,conserved_motif,2000,CPython JIT,3,False,688.2658
motif_5_n2000,conserved_motif,2000,CPython JIT,4,False,712.5023
motif_5_n2000,conserved_motif,2000,CPython JIT,5,False,711.5131
motif_5_n2000,conserved_motif,2000,CPython JIT,6,False,712.3121
motif_5_n2000,conserved_motif,2000,CPython JIT,7,False,701.8691
motif_5_n2000,conserved_motif,2000,CPython JIT,8,False,699.7728
motif_5_n2000,conserved_motif,2000,CPython JIT,9,False,692.367
motif_5_n2000,conserved_motif,2000,CPython JIT,10,False,700.6187
motif_5_n2000,conserved_motif,2000,CPython JIT,11,False,699.5047
motif_6_n2000,conserved_motif,2000,CPython JIT,0,True,703.4112
motif_6_n2000,conserved_motif,2000,CPython JIT,1,True,714.8517
motif_6_n2000,conserved_motif,2000,CPython JIT,2,False,710.5048
motif_6_n2000,conserved_motif,2000,CPython JIT,3,False,710.8162
motif_6_n2000,conserved_motif,2000,CPython JIT,4,False,712.9689
motif_6_n2000,conserved_motif,2000,CPython JIT,5,False,711.6841
motif_6_n2000,conserved_motif,2000,CPython JIT,6,False,686.8935
motif_6_n2000,conserved_motif,2000,CPython JIT,7,False,686.1687
motif_6_n2000,conserved_motif,2000,CPython JIT,8,False,744.8542
motif_6_n2000,conserved_motif,2000,CPython JIT,9,False,706.3905
motif_6_n2000,conserved_motif,2000,CPython JIT,10,False,698.0679
motif_6_n2000,conserved_motif,2000,CPython JIT,11,False,705.3842
motif_7_n2000,conserved_motif,2000,CPython JIT,0,True,701.8707
motif_7_n2000,conserved_motif,2000,CPython JIT,1,True,699.3517
motif_7_n2000,conserved_motif,2000,CPython JIT,2,False,685.1255
motif_7_n2000,conserved_motif,2000,CPython JIT,3,False,703.1654
motif_7_n2000,conserved_motif,2000,CPython JIT,4,False,694.9975
motif_7_n2000,conserved_motif,2000,CPython JIT,5,False,690.3571
motif_7_n2000,conserved_motif,2000,CPython JIT,6,False,701.0578
motif_7_n2000,conserved_motif,2000,CPython JIT,7,False,708.1044
motif_7_n2000,conserved_motif,2000,CPython JIT,8,False,687.0995
motif_7_n2000,conserved_motif,2000,CPython JIT,9,False,686.0075
motif_7_n2000,conserved_motif,2000,CPython JIT,10,False,684.1327
motif_7_n2000,conserved_motif,2000,CPython JIT,11,False,707.6289
motif_8_n2000,conserved_motif,2000,CPython JIT,0,True,705.7738
motif_8_n2000,conserved_motif,2000,CPython JIT,1,True,695.5623
motif_8_n2000,conserved_motif,2000,CPython JIT,2,False,702.8373
motif_8_n2000,conserved_motif,2000,CPython JIT,3,False,706.5434
motif_8_n2000,conserved_motif,2000,CPython JIT,4,False,703.8062
motif_8_n2000,conserved_motif,2000,CPython JIT,5,False,711.3659
motif_8_n2000,conserved_motif,2000,CPython JIT,6,False,718.0595
motif_8_n2000,conserved_motif,2000,CPython JIT,7,False,708.6483
motif_8_n2000,conserved_motif,2000,CPython JIT,8,False,679.823
motif_8_n2000,conserved_motif,2000,CPython JIT,9,False,689.1781
motif_8_n2000,conserved_motif,2000,CPython JIT,10,False,687.104
motif_8_n2000,conserved_motif,2000,CPython JIT,11,False,721.3464
motif_9_n2000,conserved_motif,2000,CPython JIT,0,True,697.3931
motif_9_n2000,conserved_motif,2000,CPython JIT,1,True,703.2705
motif_9_n2000,conserved_motif,2000,CPython JIT,2,False,690.2453
motif_9_n2000,conserved_motif,2000,CPython JIT,3,False,689.8226
motif_9_n2000,conserved_motif,2000,CPython JIT,4,False,701.7979
motif_9_n2000,conserved_motif,2000,CPython JIT,5,False,698.4873
motif_9_n2000,conserved_motif,2000,CPython JIT,6,False,695.3508
motif_9_n2000,conserved_motif,2000,CPython JIT,7,False,712.2939
motif_9_n2000,conserved_motif,2000,CPython JIT,8,False,709.7093
motif_9_n2000,conserved_motif,2000,CPython JIT,9,False,708.1026
motif_9_n2000,conserved_motif,2000,CPython JIT,10,False,709.647
motif_9_n2000,conserved_motif,2000,CPython JIT,11,False,708.5656
contained_0_n2000,contained_fragment,2000,CPython JIT,0,True,373.8768
contained_0_n2000,contained_fragment,2000,CPython JIT,1,True,351.1319
contained_0_n2000,contained_fragment,2000,CPython JIT,2,False,353.3553
contained_0_n2000,contained_fragment,2000,CPython JIT,3,False,380.9475
contained_0_n2000,contained_fragment,2000,CPython JIT,4,False,370.7948
contained_0_n2000,contained_fragment,2000,CPython JIT,5,False,366.2842
contained_0_n2000,contained_fragment,2000,CPython JIT,6,False,369.116
contained_0_n2000,contained_fragment,2000,CPython JIT,7,False,368.4905
contained_0_n2000,contained_fragment,2000,CPython JIT,8,False,370.5079
contained_0_n2000,contained_fragment,2000,CPython JIT,9,False,362.295
contained_0_n2000,contained_fragment,2000,CPython JIT,10,False,371.6722
contained_0_n2000,contained_fragment,2000,CPython JIT,11,False,370.8512
contained_1_n2000,contained_fragment,2000,CPython JIT,0,True,380.5747
contained_1_n2000,contained_fragment,2000,CPython JIT,1,True,374.3252
contained_1_n2000,contained_fragment,2000,CPython JIT,2,False,378.5447
contained_1_n2000,contained_fragment,2000,CPython JIT,3,False,358.13
contained_1_n2000,contained_fragment,2000,CPython JIT,4,False,364.482
contained_1_n2000,contained_fragment,2000,CPython JIT,5,False,370.5086
contained_1_n2000,contained_fragment,2000,CPython JIT,6,False,369.978
contained_1_n2000,contained_fragment,2000,CPython JIT,7,False,370.6661
contained_1_n2000,contained_fragment,2000,CPython JIT,8,False,369.3738
contained_1_n2000,contained_fragment,2000,CPython JIT,9,False,371.5605
contained_1_n2000,contained_fragment,2000,CPython JIT,10,False,371.2729
contained_1_n2000,contained_fragment,2000,CPython JIT,11,False,369.5472
contained_2_n2000,contained_fragment,2000,CPython JIT,0,True,370.9858
contained_2_n2000,contained_fragment,2000,CPython JIT,1,True,368.9472
contained_2_n2000,contained_fragment,2000,CPython JIT,2,False,369.4516
contained_2_n2000,contained_fragment,2000,CPython JIT,3,False,368.6534
contained_2_n2000,contained_fragment,2000,CPython JIT,4,False,361.0076
contained_2_n2000,contained_fragment,2000,CPython JIT,5,False,365.4358
contained_2_n2000,contained_fragment,2000,CPython JIT,6,False,353.2703
contained_2_n2000,contained_fragment,2000,CPython JIT,7,False,368.0731
contained_2_n2000,contained_fragment,2000,CPython JIT,8,False,368.6292
contained_2_n2000,contained_fragment,2000,CPython JIT,9,False,369.2811
contained_2_n2000,contained_fragment,2000,CPython JIT,10,False,368.4028
contained_2_n2000,contained_fragment,2000,CPython JIT,11,False,368.2223
contained_3_n2000,contained_fragment,2000,CPython JIT,0,True,382.567
contained_3_n2000,contained_fragment,2000,CPython JIT,1,True,369.5071
contained_3_n2000,contained_fragment,2000,CPython JIT,2,False,369.2964
contained_3_n2000,contained_fragment,2000,CPython JIT,3,False,358.0893
contained_3_n2000,contained_fragment,2000,CPython JIT,4,False,360.316
contained_3_n2000,contained_fragment,2000,CPython JIT,5,False,362.3143
contained_3_n2000,contained_fragment,2000,CPython JIT,6,False,363.0492
contained_3_n2000,contained_fragment,2000,CPython JIT,7,False,362.7376
contained_3_n2000,contained_fragment,2000,CPython JIT,8,False,379.8848
contained_3_n2000,contained_fragment,2000,CPython JIT,9,False,375.8989
contained_3_n2000,contained_fragment,2000,CPython JIT,10,False,367.318
contained_3_n2000,contained_fragment,2000,CPython JIT,11,False,373.6948
contained_4_n2000,contained_fragment,2000,CPython JIT,0,True,369.1715
contained_4_n2000,contained_fragment,2000,CPython JIT,1,True,381.9403
contained_4_n2000,contained_fragment,2000,CPython JIT,2,False,397.2226
contained_4_n2000,contained_fragment,2000,CPython JIT,3,False,393.6204
contained_4_n2000,contained_fragment,2000,CPython JIT,4,False,380.3253
contained_4_n2000,contained_fragment,2000,CPython JIT,5,False,368.8043
contained_4_n2000,contained_fragment,2000,CPython JIT,6,False,370.3494
contained_4_n2000,contained_fragment,2000,CPython JIT,7,False,368.9311
contained_4_n2000,contained_fragment,2000,CPython JIT,8,False,369.403
contained_4_n2000,contained_fragment,2000,CPython JIT,9,False,369.1334
contained_4_n2000,contained_fragment,2000,CPython JIT,10,False,363.9865
contained_4_n2000,contained_fragment,2000,CPython JIT,11,False,360.1113
contained_5_n2000,contained_fragment,2000,CPython JIT,0,True,365.8156
contained_5_n2000,contained_fragment,2000,CPython JIT,1,True,372.328
contained_5_n2000,contained_fragment,2000,CPython JIT,2,False,369.8082
contained_5_n2000,contained_fragment,2000,CPython JIT,3,False,370.4664
contained_5_n2000,contained_fragment,2000,CPython JIT,4,False,369.4782
contained_5_n2000,contained_fragment,2000,CPython JIT,5,False,370.6891
contained_5_n2000,contained_fragment,2000,CPython JIT,6,False,369.8641
contained_5_n2000,contained_fragment,2000,CPython JIT,7,False,371.0936
contained_5_n2000,contained_fragment,2000,CPython JIT,8,False,371.4732
contained_5_n2000,contained_fragment,2000,CPython JIT,9,False,370.0322
contained_5_n2000,contained_fragment,2000,CPython JIT,10,False,370.4313
contained_5_n2000,contained_fragment,2000,CPython JIT,11,False,378.9411
contained_6_n2000,contained_fragment,2000,CPython JIT,0,True,369.1176
contained_6_n2000,contained_fragment,2000,CPython JIT,1,True,359.5074
contained_6_n2000,contained_fragment,2000,CPython JIT,2,False,361.0106
contained_6_n2000,contained_fragment,2000,CPython JIT,3,False,360.8708
contained_6_n2000,contained_fragment,2000,CPython JIT,4,False,355.4991
contained_6_n2000,contained_fragment,2000,CPython JIT,5,False,369.2453
contained_6_n2000,contained_fragment,2000,CPython JIT,6,False,369.1517
contained_6_n2000,contained_fragment,2000,CPython JIT,7,False,368.3793
contained_6_n2000,contained_fragment,2000,CPython JIT,8,False,368.5449
contained_6_n2000,contained_fragment,2000,CPython JIT,9,False,368.5411
contained_6_n2000,contained_fragment,2000,CPython JIT,10,False,368.7138
contained_6_n2000,contained_fragment,2000,CPython JIT,11,False,370.1366
contained_7_n2000,contained_fragment,2000,CPython JIT,0,True,370.3528
contained_7_n2000,contained_fragment,2000,CPython JIT,1,True,374.0107
contained_7_n2000,contained_fragment,2000,CPython JIT,2,False,375.3252
contained_7_n2000,contained_fragment,2000,CPython JIT,3,False,353.5912
contained_7_n2000,contained_fragment,2000,CPython JIT,4,False,363.7381
contained_7_n2000,contained_fragment,2000,CPython JIT,5,False,359.5861
contained_7_n2000,contained_fragment,2000,CPython JIT,6,False,373.4357
contained_7_n2000,contained_fragment,2000,CPython JIT,7,False,376.6925
contained_7_n2000,contained_fragment,2000,CPython JIT,8,False,386.1588
contained_7_n2000,contained_fragment,2000,CPython JIT,9,False,365.8789
contained_7_n2000,contained_fragment,2000,CPython JIT,10,False,369.4194
contained_7_n2000,contained_fragment,2000,CPython JIT,11,False,368.8341
contained_8_n2000,contained_fragment,2000,CPython JIT,0,True,370.4935
contained_8_n2000,contained_fragment,2000,CPython JIT,1,True,364.2237
contained_8_n2000,contained_fragment,2000,CPython JIT,2,False,375.8654
contained_8_n2000,contained_fragment,2000,CPython JIT,3,False,371.6108
contained_8_n2000,contained_fragment,2000,CPython JIT,4,False,370.5892
contained_8_n2000,contained_fragment,2000,CPython JIT,5,False,369.3993
contained_8_n2000,contained_fragment,2000,CPython JIT,6,False,369.633
contained_8_n2000,contained_fragment,2000,CPython JIT,7,False,369.1645
contained_8_n2000,contained_fragment,2000,CPython JIT,8,False,369.2018
contained_8_n2000,contained_fragment,2000,CPython JIT,9,False,368.8399
contained_8_n2000,contained_fragment,2000,CPython JIT,10,False,368.501
contained_8_n2000,contained_fragment,2000,CPython JIT,11,False,371.2394
contained_9_n2000,contained_fragment,2000,CPython JIT,0,True,370.8138
contained_9_n2000,contained_fragment,2000,CPython JIT,1,True,368.2663
contained_9_n2000,contained_fragment,2000,CPython JIT,2,False,369.9809
contained_9_n2000,contained_fragment,2000,CPython JIT,3,False,371.1002
contained_9_n2000,contained_fragment,2000,CPython JIT,4,False,374.6802
contained_9_n2000,contained_fragment,2000,CPython JIT,5,False,368.5346
contained_9_n2000,contained_fragment,2000,CPython JIT,6,False,355.3698
contained_9_n2000,contained_fragment,2000,CPython JIT,7,False,374.4272
contained_9_n2000,contained_fragment,2000,CPython JIT,8,False,374.5727
contained_9_n2000,contained_fragment,2000,CPython JIT,9,False,365.2148
contained_9_n2000,contained_fragment,2000,CPython JIT,10,False,367.9162
contained_9_n2000,contained_fragment,2000,CPython JIT,11,False,369.2341
random_0_n2000,random_uniform,2000,CPython JIT,0,True,699.7499
random_0_n2000,random_uniform,2000,CPython JIT,1,True,698.2563
random_0_n2000,random_uniform,2000,CPython JIT,2,False,682.9914
random_0_n2000,random_uniform,2000,CPython JIT,3,False,692.8875
random_0_n2000,random_uniform,2000,CPython JIT,4,False,700.6321
random_0_n2000,random_uniform,2000,CPython JIT,5,False,706.7076
random_0_n2000,random_uniform,2000,CPython JIT,6,False,706.939
random_0_n2000,random_uniform,2000,CPython JIT,7,False,693.4047
random_0_n2000,random_uniform,2000,CPython JIT,8,False,702.0392
random_0_n2000,random_uniform,2000,CPython JIT,9,False,695.1224
random_0_n2000,random_uniform,2000,CPython JIT,10,False,707.7419
random_0_n2000,random_uniform,2000,CPython JIT,11,False,701.6638
random_1_n2000,random_uniform,2000,CPython JIT,0,True,700.0282
random_1_n2000,random_uniform,2000,CPython JIT,1,True,683.7447
random_1_n2000,random_uniform,2000,CPython JIT,2,False,686.4482
random_1_n2000,random_uniform,2000,CPython JIT,3,False,698.8959
random_1_n2000,random_uniform,2000,CPython JIT,4,False,702.1978
random_1_n2000,random_uniform,2000,CPython JIT,5,False,708.8516
random_1_n2000,random_uniform,2000,CPython JIT,6,False,709.6515
random_1_n2000,random_uniform,2000,CPython JIT,7,False,702.6905
random_1_n2000,random_uniform,2000,CPython JIT,8,False,685.1576
random_1_n2000,random_uniform,2000,CPython JIT,9,False,700.8175
random_1_n2000,random_uniform,2000,CPython JIT,10,False,702.4119
random_1_n2000,random_uniform,2000,CPython JIT,11,False,698.1138
random_2_n2000,random_uniform,2000,CPython JIT,0,True,697.7892
random_2_n2000,random_uniform,2000,CPython JIT,1,True,698.6015
random_2_n2000,random_uniform,2000,CPython JIT,2,False,683.5497
random_2_n2000,random_uniform,2000,CPython JIT,3,False,702.3641
random_2_n2000,random_uniform,2000,CPython JIT,4,False,695.7066
random_2_n2000,random_uniform,2000,CPython JIT,5,False,681.28
random_2_n2000,random_uniform,2000,CPython JIT,6,False,685.3773
random_2_n2000,random_uniform,2000,CPython JIT,7,False,687.5357
random_2_n2000,random_uniform,2000,CPython JIT,8,False,690.5964
random_2_n2000,random_uniform,2000,CPython JIT,9,False,700.398
random_2_n2000,random_uniform,2000,CPython JIT,10,False,703.9242
random_2_n2000,random_uniform,2000,CPython JIT,11,False,698.8627
random_3_n2000,random_uniform,2000,CPython JIT,0,True,711.6193
random_3_n2000,random_uniform,2000,CPython JIT,1,True,728.8352
random_3_n2000,random_uniform,2000,CPython JIT,2,False,711.1655
random_3_n2000,random_uniform,2000,CPython JIT,3,False,719.9642
random_3_n2000,random_uniform,2000,CPython JIT,4,False,718.7285
random_3_n2000,random_uniform,2000,CPython JIT,5,False,723.5613
random_3_n2000,random_uniform,2000,CPython JIT,6,False,717.1651
random_3_n2000,random_uniform,2000,CPython JIT,7,False,689.3374
random_3_n2000,random_uniform,2000,CPython JIT,8,False,703.6639
random_3_n2000,random_uniform,2000,CPython JIT,9,False,704.0475
random_3_n2000,random_uniform,2000,CPython JIT,10,False,714.4956
random_3_n2000,random_uniform,2000,CPython JIT,11,False,709.0147
random_4_n2000,random_uniform,2000,CPython JIT,0,True,701.4722
random_4_n2000,random_uniform,2000,CPython JIT,1,True,705.6436
random_4_n2000,random_uniform,2000,CPython JIT,2,False,686.5611
random_4_n2000,random_uniform,2000,CPython JIT,3,False,686.0089
random_4_n2000,random_uniform,2000,CPython JIT,4,False,676.8214
random_4_n2000,random_uniform,2000,CPython JIT,5,False,686.1678
random_4_n2000,random_uniform,2000,CPython JIT,6,False,711.8977
random_4_n2000,random_uniform,2000,CPython JIT,7,False,677.4871
random_4_n2000,random_uniform,2000,CPython JIT,8,False,700.8268
random_4_n2000,random_uniform,2000,CPython JIT,9,False,701.1415
random_4_n2000,random_uniform,2000,CPython JIT,10,False,707.8688
random_4_n2000,random_uniform,2000,CPython JIT,11,False,707.9726
random_5_n2000,random_uniform,2000,CPython JIT,0,True,683.3162
random_5_n2000,random_uniform,2000,CPython JIT,1,True,727.9495
random_5_n2000,random_uniform,2000,CPython JIT,2,False,743.3763
random_5_n2000,random_uniform,2000,CPython JIT,3,False,705.4616
random_5_n2000,random_uniform,2000,CPython JIT,4,False,701.159
random_5_n2000,random_uniform,2000,CPython JIT,5,False,697.2537
random_5_n2000,random_uniform,2000,CPython JIT,6,False,709.6597
random_5_n2000,random_uniform,2000,CPython JIT,7,False,710.369
random_5_n2000,random_uniform,2000,CPython JIT,8,False,736.4033
random_5_n2000,random_uniform,2000,CPython JIT,9,False,707.459
random_5_n2000,random_uniform,2000,CPython JIT,10,False,706.1861
random_5_n2000,random_uniform,2000,CPython JIT,11,False,719.1274
random_6_n2000,random_uniform,2000,CPython JIT,0,True,703.5367
random_6_n2000,random_uniform,2000,CPython JIT,1,True,701.6759
random_6_n2000,random_uniform,2000,CPython JIT,2,False,693.2927
random_6_n2000,random_uniform,2000,CPython JIT,3,False,706.1458
random_6_n2000,random_uniform,2000,CPython JIT,4,False,685.9857
random_6_n2000,random_uniform,2000,CPython JIT,5,False,690.15
random_6_n2000,random_uniform,2000,CPython JIT,6,False,694.3629
random_6_n2000,random_uniform,2000,CPython JIT,7,False,687.8527
random_6_n2000,random_uniform,2000,CPython JIT,8,False,694.3039
random_6_n2000,random_uniform,2000,CPython JIT,9,False,703.0712
random_6_n2000,random_uniform,2000,CPython JIT,10,False,727.5384
random_6_n2000,random_uniform,2000,CPython JIT,11,False,703.4586
random_7_n2000,random_uniform,2000,CPython JIT,0,True,705.2208
random_7_n2000,random_uniform,2000,CPython JIT,1,True,679.2689
random_7_n2000,random_uniform,2000,CPython JIT,2,False,712.1659
random_7_n2000,random_uniform,2000,CPython JIT,3,False,702.865
random_7_n2000,random_uniform,2000,CPython JIT,4,False,699.1086
random_7_n2000,random_uniform,2000,CPython JIT,5,False,691.1103
random_7_n2000,random_uniform,2000,CPython JIT,6,False,692.2594
random_7_n2000,random_uniform,2000,CPython JIT,7,False,702.2123
random_7_n2000,random_uniform,2000,CPython JIT,8,False,702.4958
random_7_n2000,random_uniform,2000,CPython JIT,9,False,701.404
random_7_n2000,random_uniform,2000,CPython JIT,10,False,700.5708
random_7_n2000,random_uniform,2000,CPython JIT,11,False,696.7514
random_8_n2000,random_uniform,2000,CPython JIT,0,True,684.5482
random_8_n2000,random_uniform,2000,CPython JIT,1,True,692.392
random_8_n2000,random_uniform,2000,CPython JIT,2,False,686.9976
random_8_n2000,random_uniform,2000,CPython JIT,3,False,682.0158
random_8_n2000,random_uniform,2000,CPython JIT,4,False,693.5837
random_8_n2000,random_uniform,2000,CPython JIT,5,False,689.8174
random_8_n2000,random_uniform,2000,CPython JIT,6,False,695.6922
random_8_n2000,random_uniform,2000,CPython JIT,7,False,697.3655
random_8_n2000,random_uniform,2000,CPython JIT,8,False,700.8354
random_8_n2000,random_uniform,2000,CPython JIT,9,False,693.9727
random_8_n2000,random_uniform,2000,CPython JIT,10,False,698.5609
random_8_n2000,random_uniform,2000,CPython JIT,11,False,700.9307
random_9_n2000,random_uniform,2000,CPython JIT,0,True,700.7523
random_9_n2000,random_uniform,2000,CPython JIT,1,True,701.0794
random_9_n2000,random_uniform,2000,CPython JIT,2,False,690.8892
random_9_n2000,random_uniform,2000,CPython JIT,3,False,689.0047
random_9_n2000,random_uniform,2000,CPython JIT,4,False,688.3384
random_9_n2000,random_uniform,2000,CPython JIT,5,False,685.3202
random_9_n2000,random_uniform,2000,CPython JIT,6,False,688.1035
random_9_n2000,random_uniform,2000,CPython JIT,7,False,697.8812
random_9_n2000,random_uniform,2000,CPython JIT,8,False,721.1547
random_9_n2000,random_uniform,2000,CPython JIT,9,False,783.5286
random_9_n2000,random_uniform,2000,CPython JIT,10,False,717.299
random_9_n2000,random_uniform,2000,CPython JIT,11,False,724.1524
homologous_0_n5000,homologous_region,5000,CPython JIT,0,True,4643.5871
homologous_0_n5000,homologous_region,5000,CPython JIT,1,True,4648.1203
homologous_0_n5000,homologous_region,5000,CPython JIT,2,False,4608.6498
homologous_0_n5000,homologous_region,5000,CPython JIT,3,False,4694.9622
homologous_0_n5000,homologous_region,5000,CPython JIT,4,False,4615.5331
homologous_0_n5000,homologous_region,5000,CPython JIT,5,False,4546.8295
homologous_0_n5000,homologous_region,5000,CPython JIT,6,False,4557.3107
homologous_0_n5000,homologous_region,5000,CPython JIT,7,False,4585.0461
homologous_0_n5000,homologous_region,5000,CPython JIT,8,False,4596.9608
homologous_0_n5000,homologous_region,5000,CPython JIT,9,False,4538.041
homologous_0_n5000,homologous_region,5000,CPython JIT,10,False,4538.7306
homologous_0_n5000,homologous_region,5000,CPython JIT,11,False,4646.8372
homologous_1_n5000,homologous_region,5000,CPython JIT,0,True,4710.7315
homologous_1_n5000,homologous_region,5000,CPython JIT,1,True,4815.7654
homologous_1_n5000,homologous_region,5000,CPython JIT,2,False,4694.8101
homologous_1_n5000,homologous_region,5000,CPython JIT,3,False,4673.93
homologous_1_n5000,homologous_region,5000,CPython JIT,4,False,4612.0772
homologous_1_n5000,homologous_region,5000,CPython JIT,5,False,4629.3059
homologous_1_n5000,homologous_region,5000,CPython JIT,6,False,4619.7236
homologous_1_n5000,homologous_region,5000,CPython JIT,7,False,4587.7538
homologous_1_n5000,homologous_region,5000,CPython JIT,8,False,4592.913
homologous_1_n5000,homologous_region,5000,CPython JIT,9,False,4588.6861
homologous_1_n5000,homologous_region,5000,CPython JIT,10,False,4546.4798
homologous_1_n5000,homologous_region,5000,CPython JIT,11,False,4499.1344
homologous_2_n5000,homologous_region,5000,CPython JIT,0,True,4542.7295
homologous_2_n5000,homologous_region,5000,CPython JIT,1,True,4611.7843
homologous_2_n5000,homologous_region,5000,CPython JIT,2,False,4571.9789
homologous_2_n5000,homologous_region,5000,CPython JIT,3,False,4551.6608
homologous_2_n5000,homologous_region,5000,CPython JIT,4,False,4601.358
homologous_2_n5000,homologous_region,5000,CPython JIT,5,False,4521.312
homologous_2_n5000,homologous_region,5000,CPython JIT,6,False,4629.4197
homologous_2_n5000,homologous_region,5000,CPython JIT,7,False,4518.7681
homologous_2_n5000,homologous_region,5000,CPython JIT,8,False,4526.1809
homologous_2_n5000,homologous_region,5000,CPython JIT,9,False,4582.4634
homologous_2_n5000,homologous_region,5000,CPython JIT,10,False,4650.3458
homologous_2_n5000,homologous_region,5000,CPython JIT,11,False,4559.0436
homologous_3_n5000,homologous_region,5000,CPython JIT,0,True,4588.153
homologous_3_n5000,homologous_region,5000,CPython JIT,1,True,4525.3718
homologous_3_n5000,homologous_region,5000,CPython JIT,2,False,4741.7337
homologous_3_n5000,homologous_region,5000,CPython JIT,3,False,4633.6127
homologous_3_n5000,homologous_region,5000,CPython JIT,4,False,4572.6431
homologous_3_n5000,homologous_region,5000,CPython JIT,5,False,4505.1601
homologous_3_n5000,homologous_region,5000,CPython JIT,6,False,4609.9634
homologous_3_n5000,homologous_region,5000,CPython JIT,7,False,4692.3714
homologous_3_n5000,homologous_region,5000,CPython JIT,8,False,4593.6955
